Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Discount_Percentage,Final_Paid_Amount,Payment_Method,Is_Event
1256,2025-05-25,CUST985,Female,19,Beauty,4,200,800,0,800.0,Credit Card,No
1257,2025-05-25,CUST745,Male,54,Electronics,3,300,900,0,900.0,Debit Card,No
1258,2025-05-25,CUST946,Male,62,Electronics,4,1000,4000,0,4000.0,Credit Card,No
1259,2025-05-25,CUST850,Female,26,Beauty,2,100,200,0,200.0,Credit Card,No
1260,2025-05-26,CUST787,Male,41,Electronics,3,100,300,0,300.0,Credit Card,No
1261,2025-05-26,CUST062,Male,18,Clothing,4,500,2000,0,2000.0,Cash,No
1262,2025-05-26,CUST977,Female,35,Beauty,1,50,50,0,50.0,Debit Card,No
1263,2025-05-26,CUST510,Female,39,Electronics,3,100,300,0,300.0,Credit Card,No
1264,2025-05-26,CUST143,Female,45,Electronics,4,30,120,0,120.0,UPI,No
1265,2025-05-27,CUST257,Male,19,Electronics,3,300,900,0,900.0,Debit Card,No
1266,2025-05-27,CUST338,Male,54,Electronics,2,1000,2000,0,2000.0,Credit Card,No
1267,2025-05-27,CUST355,Female,55,Beauty,3,150,450,0,450.0,Credit Card,No
1268,2025-05-27,CUST173,Male,64,Electronics,2,1000,2000,0,2000.0,UPI,No
1269,2025-05-27,CUST101,Male,32,Clothing,3,300,900,0,900.0,Credit Card,No
1270,2025-05-27,CUST882,Female,64,Beauty,2,50,100,0,100.0,Credit Card,No
1271,2025-05-27,CUST450,Female,59,Beauty,3,150,450,0,450.0,UPI,No
1272,2025-05-28,CUST947,Male,50,Clothing,3,500,1500,0,1500.0,Credit Card,No
1273,2025-05-28,CUST512,Female,57,Clothing,3,500,1500,0,1500.0,Credit Card,No
1274,2025-05-29,CUST866,Male,24,Clothing,3,300,900,0,900.0,UPI,No
1275,2025-05-29,CUST644,Male,23,Electronics,1,300,300,0,300.0,Credit Card,No
1276,2025-05-29,CUST452,Female,48,Electronics,2,500,1000,0,1000.0,Debit Card,No
1277,2025-05-29,CUST749,Male,42,Beauty,3,50,150,0,150.0,UPI,No
1278,2025-05-30,CUST851,Male,32,Clothing,1,300,300,0,300.0,Credit Card,No
1279,2025-05-30,CUST983,Female,29,Clothing,2,1000,2000,0,2000.0,Credit Card,No
1280,2025-05-30,CUST981,Female,30,Beauty,3,100,300,0,300.0,UPI,No
1281,2025-05-30,CUST360,Male,42,Clothing,1,700,700,0,700.0,Cash,No
1282,2025-05-31,CUST630,Male,42,Clothing,1,300,300,0,300.0,UPI,No
1283,2025-05-31,CUST313,Female,55,Clothing,3,300,900,0,900.0,UPI,No
1284,2025-05-31,CUST731,Male,54,Clothing,3,500,1500,0,1500.0,Debit Card,No
1285,2025-05-31,CUST488,Female,51,Electronics,2,1000,2000,0,2000.0,UPI,No
1286,2025-06-01,CUST833,Male,42,Clothing,3,300,900,0,900.0,Debit Card,No
1287,2025-06-01,CUST412,Female,19,Clothing,2,700,1400,0,1400.0,UPI,No
1288,2025-06-01,CUST194,Male,55,Beauty,3,200,600,0,600.0,UPI,No
1289,2025-06-01,CUST091,Female,55,Electronics,1,500,500,0,500.0,Debit Card,No
1290,2025-06-02,CUST163,Female,64,Beauty,3,150,450,0,450.0,Credit Card,No
1291,2025-06-02,CUST140,Male,38,Electronics,4,100,400,0,400.0,Cash,No
1292,2025-06-03,CUST835,Male,37,Electronics,3,100,300,0,300.0,UPI,No
1293,2025-06-03,CUST865,Female,42,Beauty,2,150,300,0,300.0,Credit Card,No
1294,2025-06-04,CUST371,Female,20,Clothing,1,1000,1000,0,1000.0,UPI,No
1295,2025-06-04,CUST319,Male,31,Beauty,2,50,100,0,100.0,Credit Card,No
1296,2025-06-05,CUST963,Female,55,Beauty,3,150,450,0,450.0,UPI,No
1297,2025-06-05,CUST186,Male,20,Beauty,2,100,200,0,200.0,Debit Card,No
1298,2025-06-06,CUST587,Female,40,Electronics,4,500,2000,0,2000.0,Debit Card,No
1299,2025-06-06,CUST883,Male,40,Clothing,2,1000,2000,0,2000.0,Credit Card,No
1300,2025-06-07,CUST984,Male,56,Beauty,4,100,400,0,400.0,Debit Card,No
1301,2025-06-07,CUST166,Male,34,Beauty,3,150,450,0,450.0,Credit Card,No
1302,2025-06-07,CUST707,Female,26,Electronics,4,300,1200,0,1200.0,Debit Card,No
1303,2025-06-07,CUST320,Female,28,Beauty,1,50,50,0,50.0,UPI,No
1304,2025-06-08,CUST961,Male,53,Clothing,4,500,2000,0,2000.0,Debit Card,No
1305,2025-06-08,CUST900,Male,21,Electronics,3,100,300,0,300.0,UPI,No
1306,2025-06-08,CUST668,Female,62,Electronics,3,500,1500,0,1500.0,Cash,No
1307,2025-06-08,CUST984,Male,56,Beauty,2,100,200,0,200.0,UPI,No
1308,2025-06-09,CUST484,Female,19,Clothing,4,1000,4000,0,4000.0,Credit Card,No
1309,2025-06-09,CUST467,Female,53,Clothing,4,700,2800,0,2800.0,Debit Card,No
1310,2025-06-10,CUST987,Female,30,Clothing,3,300,900,0,900.0,Debit Card,No
1311,2025-06-10,CUST962,Male,44,Electronics,4,500,2000,0,2000.0,Debit Card,No
1312,2025-06-10,CUST174,Female,39,Beauty,2,100,200,0,200.0,UPI,No
1313,2025-06-10,CUST198,Female,54,Clothing,4,1000,4000,0,4000.0,UPI,No
1314,2025-06-10,CUST966,Male,60,Beauty,3,200,600,0,600.0,Cash,No
1315,2025-06-10,CUST237,Female,50,Beauty,2,50,100,0,100.0,Credit Card,No
1316,2025-06-11,CUST988,Female,63,Clothing,2,500,1000,0,1000.0,Credit Card,No
1317,2025-06-11,CUST194,Male,55,Beauty,1,50,50,0,50.0,UPI,No
1318,2025-06-11,CUST704,Female,62,Beauty,4,100,400,0,400.0,UPI,No
1319,2025-06-12,CUST777,Male,48,Beauty,1,150,150,0,150.0,Credit Card,No
1320,2025-06-12,CUST638,Male,46,Clothing,1,1000,1000,0,1000.0,Debit Card,No
1321,2025-06-12,CUST848,Female,63,Beauty,2,100,200,0,200.0,Credit Card,No
1322,2025-06-12,CUST315,Male,47,Electronics,4,1000,4000,0,4000.0,Credit Card,No
1323,2025-06-13,CUST076,Female,22,Electronics,4,300,1200,0,1200.0,Debit Card,No
1324,2025-06-13,CUST839,Female,20,Clothing,1,300,300,0,300.0,Credit Card,No
1325,2025-06-13,CUST1000,Male,47,Electronics,1,500,500,0,500.0,UPI,No
1326,2025-06-14,CUST897,Female,64,Clothing,1,500,500,0,500.0,Credit Card,No
1327,2025-06-14,CUST722,Male,20,Clothing,4,1000,4000,0,4000.0,Credit Card,No
1328,2025-06-14,CUST173,Male,64,Beauty,4,150,600,0,600.0,Debit Card,No
1329,2025-06-14,CUST839,Female,20,Clothing,1,500,500,0,500.0,Credit Card,No
1330,2025-06-15,CUST662,Male,48,Electronics,3,500,1500,18,1230.0,Credit Card,Yes
1331,2025-06-15,CUST298,Male,27,Electronics,1,1000,1000,18,820.0,Debit Card,Yes
1332,2025-06-15,CUST313,Female,55,Clothing,3,700,2100,18,1722.0,Credit Card,Yes
1333,2025-06-15,CUST688,Male,56,Beauty,2,100,200,20,160.0,Credit Card,Yes
1334,2025-06-15,CUST572,Male,31,Electronics,4,300,1200,20,960.0,UPI,Yes
1335,2025-06-15,CUST336,Female,52,Beauty,2,50,100,25,75.0,Cash,Yes
1336,2025-06-15,CUST148,Male,18,Clothing,1,500,500,20,400.0,Debit Card,Yes
1337,2025-06-15,CUST361,Female,34,Clothing,1,700,700,18,574.0,Debit Card,Yes
1338,2025-06-15,CUST474,Female,26,Clothing,4,500,2000,20,1600.0,Debit Card,Yes
1339,2025-06-15,CUST902,Female,54,Clothing,4,300,1200,0,1200.0,Credit Card,No
1340,2025-06-15,CUST201,Male,56,Electronics,3,100,300,22,234.0,UPI,Yes
1341,2025-06-15,CUST949,Female,41,Electronics,1,30,30,18,24.6,UPI,Yes
1342,2025-06-16,CUST455,Male,31,Clothing,1,300,300,18,246.0,Credit Card,Yes
1343,2025-06-16,CUST364,Female,19,Beauty,4,200,800,25,600.0,Credit Card,Yes
1344,2025-06-16,CUST774,Female,40,Clothing,2,500,1000,18,820.0,UPI,Yes
1345,2025-06-16,CUST387,Male,44,Electronics,1,100,100,25,75.0,UPI,Yes
1346,2025-06-16,CUST609,Female,47,Beauty,3,100,300,18,246.0,UPI,Yes
1347,2025-06-16,CUST720,Female,56,Beauty,3,50,150,0,150.0,Credit Card,No
1348,2025-06-16,CUST184,Male,31,Beauty,3,100,300,20,240.0,Credit Card,Yes
1349,2025-06-16,CUST580,Female,31,Clothing,4,700,2800,25,2100.0,Cash,Yes
1350,2025-06-16,CUST209,Female,30,Beauty,2,150,300,18,246.0,Credit Card,Yes
1351,2025-06-16,CUST865,Female,42,Beauty,1,150,150,20,120.0,UPI,Yes
1352,2025-06-17,CUST041,Male,34,Beauty,3,50,150,25,112.5,UPI,Yes
1353,2025-06-17,CUST231,Female,23,Beauty,1,100,100,18,82.0,Debit Card,Yes
1354,2025-06-17,CUST498,Female,50,Electronics,3,100,300,22,234.0,Debit Card,Yes
1355,2025-06-17,CUST681,Female,43,Beauty,2,50,100,18,82.0,Debit Card,Yes
1356,2025-06-17,CUST133,Male,20,Clothing,2,300,600,0,600.0,Debit Card,No
1357,2025-06-17,CUST668,Female,62,Beauty,1,200,200,25,150.0,Debit Card,Yes
1358,2025-06-18,CUST218,Male,64,Electronics,3,500,1500,20,1200.0,Credit Card,Yes
1359,2025-06-18,CUST432,Female,60,Beauty,1,150,150,25,112.5,UPI,Yes
1360,2025-06-18,CUST422,Female,28,Clothing,4,700,2800,22,2184.0,Cash,Yes
1361,2025-06-18,CUST806,Female,35,Electronics,2,500,1000,25,750.0,UPI,Yes
1362,2025-06-18,CUST791,Female,51,Beauty,3,50,150,18,123.0,UPI,Yes
1363,2025-06-19,CUST109,Female,34,Electronics,3,1000,3000,20,2400.0,Credit Card,Yes
1364,2025-06-19,CUST350,Male,25,Clothing,3,700,2100,18,1722.0,UPI,Yes
1365,2025-06-19,CUST744,Male,40,Beauty,3,100,300,22,234.0,Debit Card,Yes
1366,2025-06-19,CUST898,Female,42,Beauty,4,150,600,25,450.0,Debit Card,Yes
1367,2025-06-19,CUST519,Female,36,Beauty,2,200,400,22,312.0,UPI,Yes
1368,2025-06-19,CUST678,Female,60,Clothing,1,700,700,25,525.0,UPI,Yes
1369,2025-06-20,CUST498,Female,50,Electronics,4,500,2000,20,1600.0,Debit Card,Yes
1370,2025-06-20,CUST255,Male,48,Electronics,3,30,90,18,73.8,Credit Card,Yes
1371,2025-06-20,CUST974,Male,47,Clothing,2,700,1400,0,1400.0,UPI,No
1372,2025-06-20,CUST453,Female,26,Clothing,1,700,700,25,525.0,Cash,Yes
1373,2025-06-20,CUST795,Male,57,Clothing,4,300,1200,25,900.0,Credit Card,Yes
1374,2025-06-20,CUST391,Male,19,Electronics,4,500,2000,22,1560.0,UPI,Yes
1375,2025-06-20,CUST482,Female,28,Electronics,4,100,400,22,312.0,Credit Card,Yes
1376,2025-06-20,CUST127,Female,33,Clothing,1,1000,1000,25,750.0,UPI,Yes
1377,2025-06-20,CUST203,Male,56,Clothing,3,300,900,25,675.0,UPI,Yes
1378,2025-06-21,CUST586,Male,50,Beauty,3,150,450,18,369.0,Credit Card,Yes
1379,2025-06-21,CUST999,Female,36,Electronics,3,100,300,20,240.0,Debit Card,Yes
1380,2025-06-21,CUST601,Male,19,Clothing,1,300,300,25,225.0,UPI,Yes
1381,2025-06-21,CUST461,Female,18,Electronics,3,30,90,25,67.5,Debit Card,Yes
1382,2025-06-21,CUST548,Female,51,Beauty,3,150,450,22,351.0,Credit Card,Yes
1383,2025-06-21,CUST158,Female,44,Clothing,4,500,2000,20,1600.0,Debit Card,Yes
1384,2025-06-21,CUST976,Female,48,Beauty,3,200,600,25,450.0,UPI,Yes
1385,2025-06-21,CUST109,Female,34,Electronics,4,30,120,20,96.0,Credit Card,Yes
1386,2025-06-21,CUST689,Male,57,Electronics,1,1000,1000,0,1000.0,UPI,No
1387,2025-06-21,CUST752,Male,29,Beauty,1,100,100,20,80.0,Debit Card,Yes
1388,2025-06-21,CUST845,Male,54,Clothing,4,700,2800,18,2296.0,Credit Card,Yes
1389,2025-06-21,CUST615,Female,61,Beauty,3,150,450,25,337.5,Credit Card,Yes
1390,2025-06-22,CUST717,Male,57,Beauty,4,200,800,0,800.0,Cash,No
1391,2025-06-22,CUST237,Female,50,Clothing,3,500,1500,0,1500.0,Credit Card,No
1392,2025-06-22,CUST866,Male,24,Beauty,2,100,200,0,200.0,Debit Card,No
1393,2025-06-22,CUST881,Male,22,Clothing,1,300,300,0,300.0,Credit Card,No
1394,2025-06-22,CUST240,Female,23,Clothing,3,500,1500,0,1500.0,UPI,No
1395,2025-06-22,CUST280,Female,37,Clothing,3,1000,3000,0,3000.0,Debit Card,No
1396,2025-06-24,CUST256,Male,23,Beauty,4,50,200,0,200.0,Debit Card,No
1397,2025-06-25,CUST274,Female,23,Beauty,3,100,300,0,300.0,Credit Card,No
1398,2025-06-25,CUST873,Female,27,Beauty,1,100,100,0,100.0,Debit Card,No
1399,2025-06-25,CUST545,Male,27,Beauty,4,100,400,0,400.0,Credit Card,No
1400,2025-06-25,CUST518,Female,40,Beauty,2,50,100,0,100.0,Debit Card,No
1401,2025-06-26,CUST145,Female,39,Beauty,3,150,450,0,450.0,Debit Card,No
1402,2025-06-26,CUST435,Female,30,Clothing,1,300,300,0,300.0,UPI,No
1403,2025-06-26,CUST731,Male,54,Clothing,2,1000,2000,0,2000.0,Credit Card,No
1404,2025-06-27,CUST709,Female,19,Beauty,3,50,150,0,150.0,Cash,No
1405,2025-06-27,CUST760,Male,27,Beauty,1,150,150,0,150.0,Credit Card,No
1406,2025-06-28,CUST627,Male,57,Beauty,3,50,150,0,150.0,UPI,No
1407,2025-06-28,CUST424,Male,57,Electronics,3,300,900,0,900.0,UPI,No
1408,2025-06-28,CUST635,Female,63,Beauty,4,150,600,0,600.0,UPI,No
1409,2025-06-28,CUST528,Female,36,Clothing,4,500,2000,0,2000.0,Debit Card,No
1410,2025-06-28,CUST583,Female,24,Electronics,3,1000,3000,0,3000.0,Debit Card,No
1411,2025-06-28,CUST420,Female,22,Clothing,1,700,700,0,700.0,UPI,No
1412,2025-06-29,CUST191,Male,64,Electronics,4,1000,4000,0,4000.0,Debit Card,No
1413,2025-06-29,CUST369,Male,23,Clothing,3,1000,3000,0,3000.0,Cash,No
1414,2025-06-29,CUST341,Male,31,Clothing,3,700,2100,0,2100.0,Credit Card,No
1415,2025-06-29,CUST773,Male,25,Beauty,4,50,200,0,200.0,UPI,No
1416,2025-06-29,CUST195,Male,52,Electronics,3,100,300,0,300.0,UPI,No
1417,2025-06-30,CUST696,Female,50,Clothing,3,1000,3000,0,3000.0,Debit Card,No
1418,2025-06-30,CUST631,Male,56,Clothing,2,300,600,0,600.0,UPI,No
1419,2025-07-02,CUST010,Female,52,Clothing,2,300,600,0,600.0,Cash,No
1420,2025-07-02,CUST783,Female,56,Electronics,2,30,60,0,60.0,Debit Card,No
1421,2025-07-02,CUST656,Male,29,Beauty,1,200,200,0,200.0,UPI,No
1422,2025-07-03,CUST547,Male,63,Electronics,3,300,900,0,900.0,Cash,No
1423,2025-07-03,CUST856,Male,54,Beauty,2,200,400,0,400.0,UPI,No
1424,2025-07-03,CUST373,Female,25,Beauty,3,50,150,0,150.0,Debit Card,No
1425,2025-07-04,CUST093,Female,35,Clothing,1,500,500,0,500.0,Debit Card,No
1426,2025-07-04,CUST443,Male,29,Electronics,3,1000,3000,0,3000.0,Credit Card,No
1427,2025-07-04,CUST765,Male,43,Beauty,1,150,150,0,150.0,Credit Card,No
1428,2025-07-04,CUST894,Male,52,Beauty,3,100,300,0,300.0,Credit Card,No
1429,2025-07-04,CUST887,Male,59,Clothing,1,700,700,0,700.0,Credit Card,No
1430,2025-07-04,CUST042,Male,22,Electronics,1,300,300,0,300.0,Credit Card,No
1431,2025-07-04,CUST053,Male,34,Clothing,3,1000,3000,0,3000.0,UPI,No
1432,2025-07-04,CUST043,Female,48,Beauty,1,150,150,0,150.0,Cash,No
1433,2025-07-04,CUST210,Male,37,Electronics,2,30,60,0,60.0,Cash,No
1434,2025-07-04,CUST782,Male,59,Clothing,4,1000,4000,0,4000.0,Credit Card,No
1435,2025-07-04,CUST930,Male,54,Beauty,4,200,800,0,800.0,UPI,No
1436,2025-07-04,CUST313,Female,55,Clothing,3,700,2100,0,2100.0,UPI,No
1437,2025-07-05,CUST935,Female,34,Clothing,3,1000,3000,0,3000.0,UPI,No
1438,2025-07-05,CUST249,Male,20,Beauty,3,150,450,0,450.0,Cash,No
1439,2025-07-05,CUST817,Male,30,Clothing,4,1000,4000,0,4000.0,Debit Card,No
1440,2025-07-05,CUST092,Female,51,Beauty,4,200,800,0,800.0,Debit Card,No
1441,2025-07-05,CUST069,Female,56,Electronics,4,30,120,0,120.0,Credit Card,No
1442,2025-07-05,CUST658,Male,59,Clothing,4,700,2800,0,2800.0,UPI,No
1443,2025-07-05,CUST379,Female,47,Electronics,3,500,1500,0,1500.0,UPI,No
1444,2025-07-05,CUST508,Male,58,Clothing,1,300,300,0,300.0,UPI,No
1445,2025-07-05,CUST801,Male,21,Beauty,4,150,600,0,600.0,Debit Card,No
1446,2025-07-05,CUST786,Male,48,Beauty,2,150,300,0,300.0,Debit Card,No
1447,2025-07-05,CUST513,Male,24,Beauty,3,150,450,0,450.0,UPI,No
1448,2025-07-05,CUST648,Male,53,Electronics,2,100,200,0,200.0,Credit Card,No
1449,2025-07-05,CUST220,Male,64,Electronics,4,1000,4000,0,4000.0,Credit Card,No
1450,2025-07-06,CUST126,Female,28,Beauty,3,50,150,0,150.0,UPI,No
1451,2025-07-06,CUST261,Male,21,Electronics,3,1000,3000,0,3000.0,Debit Card,No
1452,2025-07-06,CUST733,Male,34,Clothing,2,500,1000,0,1000.0,Debit Card,No
1453,2025-07-06,CUST706,Male,51,Electronics,4,500,2000,0,2000.0,Credit Card,No
1454,2025-07-06,CUST888,Female,52,Clothing,2,500,1000,0,1000.0,Credit Card,No
1455,2025-07-06,CUST529,Female,35,Clothing,1,1000,1000,0,1000.0,Debit Card,No
1456,2025-07-06,CUST933,Male,22,Clothing,3,1000,3000,0,3000.0,Credit Card,No
1457,2025-07-06,CUST750,Female,35,Beauty,1,200,200,0,200.0,UPI,No
1458,2025-07-06,CUST721,Female,52,Beauty,2,50,100,0,100.0,Credit Card,No
1459,2025-07-07,CUST525,Female,47,Clothing,2,500,1000,0,1000.0,UPI,No
1460,2025-07-07,CUST953,Male,45,Electronics,2,30,60,0,60.0,Credit Card,No
1461,2025-07-07,CUST232,Female,43,Clothing,3,700,2100,0,2100.0,Credit Card,No
1462,2025-07-07,CUST309,Female,26,Beauty,4,50,200,0,200.0,UPI,No
1463,2025-07-07,CUST297,Female,40,Clothing,1,500,500,0,500.0,Debit Card,No
1464,2025-07-07,CUST818,Male,30,Beauty,1,50,50,0,50.0,Debit Card,No
1465,2025-07-07,CUST618,Female,27,Clothing,3,700,2100,0,2100.0,UPI,No
1466,2025-07-07,CUST384,Male,55,Clothing,3,1000,3000,0,3000.0,Debit Card,No
1467,2025-07-07,CUST864,Female,51,Electronics,4,500,2000,0,2000.0,Credit Card,No
1468,2025-07-07,CUST283,Female,18,Clothing,4,500,2000,0,2000.0,Credit Card,No
1469,2025-07-08,CUST359,Male,50,Clothing,3,500,1500,0,1500.0,UPI,No
1470,2025-07-08,CUST218,Male,64,Beauty,4,50,200,0,200.0,Cash,No
1471,2025-07-08,CUST009,Male,63,Beauty,3,100,300,0,300.0,Credit Card,No
1472,2025-07-08,CUST761,Female,33,Beauty,3,150,450,0,450.0,Credit Card,No
1473,2025-07-08,CUST777,Male,48,Clothing,2,500,1000,0,1000.0,UPI,No
1474,2025-07-09,CUST124,Male,33,Beauty,3,50,150,0,150.0,Credit Card,No
1475,2025-07-09,CUST846,Male,42,Beauty,1,150,150,0,150.0,Credit Card,No
1476,2025-07-09,CUST555,Male,25,Beauty,2,200,400,0,400.0,Debit Card,No
1477,2025-07-09,CUST903,Female,51,Clothing,4,700,2800,0,2800.0,UPI,No
1478,2025-07-10,CUST317,Male,22,Beauty,3,200,600,0,600.0,Debit Card,No
1479,2025-07-10,CUST641,Female,40,Clothing,2,300,600,0,600.0,Credit Card,No
1480,2025-07-10,CUST145,Female,39,Electronics,4,30,120,0,120.0,Credit Card,No
1481,2025-07-10,CUST890,Male,34,Electronics,4,500,2000,0,2000.0,Debit Card,No
1482,2025-07-10,CUST226,Female,61,Clothing,4,300,1200,0,1200.0,Debit Card,No
1483,2025-07-10,CUST547,Male,63,Electronics,2,1000,2000,0,2000.0,Credit Card,No
1484,2025-07-10,CUST981,Female,30,Electronics,1,300,300,0,300.0,UPI,No
1485,2025-07-11,CUST294,Female,23,Clothing,2,500,1000,0,1000.0,UPI,No
1486,2025-07-11,CUST133,Male,20,Beauty,1,200,200,0,200.0,Debit Card,No
1487,2025-07-11,CUST263,Male,23,Beauty,3,50,150,0,150.0,Credit Card,No
1488,2025-07-12,CUST919,Female,22,Beauty,1,200,200,0,200.0,Debit Card,No
1489,2025-07-12,CUST923,Male,32,Electronics,4,30,120,0,120.0,Credit Card,No
1490,2025-07-13,CUST337,Male,38,Beauty,3,100,300,0,300.0,Debit Card,No
1491,2025-07-13,CUST941,Female,57,Electronics,1,1000,1000,0,1000.0,UPI,No
1492,2025-07-13,CUST268,Female,28,Electronics,1,500,500,0,500.0,Credit Card,No
1493,2025-07-13,CUST396,Female,55,Beauty,3,100,300,0,300.0,Credit Card,No
1494,2025-07-13,CUST158,Female,44,Electronics,1,300,300,0,300.0,Credit Card,No
1495,2025-07-13,CUST154,Male,51,Electronics,1,500,500,0,500.0,UPI,No
1496,2025-07-14,CUST980,Female,31,Electronics,1,500,500,0,500.0,Debit Card,No
1497,2025-07-14,CUST851,Male,32,Beauty,4,100,400,0,400.0,UPI,No
1498,2025-07-14,CUST788,Female,52,Electronics,1,500,500,0,500.0,Debit Card,No
1499,2025-07-15,CUST281,Female,29,Beauty,3,150,450,0,450.0,Credit Card,No
1500,2025-07-15,CUST985,Female,19,Electronics,3,300,900,0,900.0,UPI,No
1501,2025-07-15,CUST102,Female,47,Beauty,4,200,800,0,800.0,UPI,No
1502,2025-07-15,CUST107,Female,21,Beauty,1,50,50,0,50.0,Credit Card,No
1503,2025-07-15,CUST181,Male,19,Beauty,2,150,300,0,300.0,Credit Card,No
1504,2025-07-15,CUST940,Female,20,Beauty,1,100,100,0,100.0,Credit Card,No
1505,2025-07-15,CUST679,Female,18,Beauty,1,50,50,0,50.0,UPI,No
1506,2025-07-16,CUST905,Male,58,Clothing,2,300,600,0,600.0,UPI,No
1507,2025-07-16,CUST588,Male,38,Beauty,2,150,300,0,300.0,Debit Card,No
1508,2025-07-16,CUST718,Female,59,Beauty,1,50,50,0,50.0,UPI,No
1509,2025-07-16,CUST110,Male,27,Beauty,4,100,400,0,400.0,Credit Card,No
1510,2025-07-17,CUST639,Female,62,Clothing,3,300,900,0,900.0,Debit Card,No
1511,2025-07-17,CUST106,Female,46,Clothing,4,700,2800,0,2800.0,Credit Card,No
1512,2025-07-18,CUST978,Female,53,Beauty,1,150,150,0,150.0,Credit Card,No
1513,2025-07-18,CUST599,Female,28,Beauty,2,200,400,0,400.0,Debit Card,No
1514,2025-07-19,CUST604,Female,29,Beauty,3,100,300,0,300.0,Credit Card,No
1515,2025-07-19,CUST769,Female,31,Clothing,3,500,1500,0,1500.0,Debit Card,No
1516,2025-07-20,CUST153,Male,63,Clothing,4,1000,4000,0,4000.0,Credit Card,No
1517,2025-07-20,CUST163,Female,64,Beauty,2,50,100,0,100.0,Debit Card,No
1518,2025-07-20,CUST771,Male,24,Clothing,1,700,700,0,700.0,Debit Card,No
1519,2025-07-20,CUST325,Female,52,Electronics,1,100,100,0,100.0,Credit Card,No
1520,2025-07-20,CUST347,Male,42,Clothing,3,1000,3000,0,3000.0,Debit Card,No
1521,2025-07-21,CUST602,Female,20,Electronics,1,100,100,0,100.0,Debit Card,No
1522,2025-07-21,CUST608,Female,55,Clothing,1,500,500,0,500.0,Cash,No
1523,2025-07-21,CUST123,Female,40,Clothing,1,700,700,0,700.0,UPI,No
1524,2025-07-21,CUST601,Male,19,Beauty,1,200,200,0,200.0,UPI,No
1525,2025-07-22,CUST338,Male,54,Clothing,3,300,900,0,900.0,Debit Card,No
1526,2025-07-23,CUST140,Male,38,Beauty,3,100,300,0,300.0,Credit Card,No
1527,2025-07-23,CUST984,Male,56,Beauty,1,50,50,0,50.0,Credit Card,No
1528,2025-07-24,CUST567,Female,25,Beauty,3,200,600,0,600.0,UPI,No
1529,2025-07-25,CUST093,Female,35,Beauty,2,100,200,0,200.0,Cash,No
1530,2025-07-25,CUST464,Male,38,Beauty,1,100,100,0,100.0,UPI,No
1531,2025-07-26,CUST255,Male,48,Electronics,2,30,60,0,60.0,Credit Card,No
1532,2025-07-26,CUST501,Male,39,Clothing,4,500,2000,0,2000.0,Cash,No
1533,2025-07-27,CUST683,Male,38,Beauty,3,200,600,0,600.0,UPI,No
1534,2025-07-27,CUST816,Male,47,Electronics,2,30,60,0,60.0,UPI,No
1535,2025-07-27,CUST532,Female,64,Electronics,1,30,30,0,30.0,Credit Card,No
1536,2025-07-27,CUST607,Male,54,Beauty,2,200,400,0,400.0,UPI,No
1537,2025-07-27,CUST259,Female,45,Electronics,1,1000,1000,0,1000.0,Credit Card,No
1538,2025-07-27,CUST697,Male,53,Electronics,3,30,90,0,90.0,Credit Card,No
1539,2025-07-28,CUST954,Female,50,Beauty,3,200,600,0,600.0,Credit Card,No
1540,2025-07-28,CUST003,Male,50,Clothing,3,700,2100,0,2100.0,Credit Card,No
1541,2025-07-28,CUST810,Male,59,Clothing,3,500,1500,0,1500.0,UPI,No
1542,2025-07-28,CUST083,Male,54,Electronics,3,100,300,0,300.0,Credit Card,No
1543,2025-07-28,CUST114,Female,22,Beauty,2,200,400,0,400.0,Credit Card,No
1544,2025-07-28,CUST578,Female,54,Beauty,4,100,400,0,400.0,Debit Card,No
1545,2025-07-29,CUST206,Male,61,Clothing,2,1000,2000,0,2000.0,UPI,No
1546,2025-07-29,CUST096,Female,44,Clothing,2,500,1000,0,1000.0,Credit Card,No
1547,2025-07-30,CUST355,Female,55,Clothing,2,1000,2000,0,2000.0,Debit Card,No
1548,2025-07-31,CUST757,Female,43,Electronics,3,30,90,0,90.0,Credit Card,No
1549,2025-07-31,CUST498,Female,50,Electronics,3,500,1500,0,1500.0,Cash,No
1550,2025-07-31,CUST071,Female,51,Electronics,2,30,60,0,60.0,UPI,No
1551,2025-07-31,CUST573,Male,49,Clothing,2,1000,2000,0,2000.0,UPI,No
1552,2025-07-31,CUST485,Male,24,Clothing,3,700,2100,0,2100.0,UPI,No
1553,2025-07-31,CUST095,Female,32,Clothing,4,300,1200,0,1200.0,Debit Card,No
1554,2025-07-31,CUST361,Female,34,Clothing,2,700,1400,0,1400.0,UPI,No
1555,2025-08-01,CUST601,Male,19,Electronics,2,100,200,0,200.0,UPI,No
1556,2025-08-02,CUST085,Male,31,Clothing,2,700,1400,0,1400.0,Credit Card,No
1557,2025-08-02,CUST518,Female,40,Clothing,2,700,1400,0,1400.0,Cash,No
1558,2025-08-03,CUST854,Male,29,Beauty,3,50,150,0,150.0,UPI,No
1559,2025-08-03,CUST741,Male,48,Electronics,1,100,100,0,100.0,UPI,No
1560,2025-08-04,CUST527,Male,57,Electronics,2,1000,2000,0,2000.0,UPI,No
1561,2025-08-04,CUST274,Female,23,Beauty,4,150,600,0,600.0,Debit Card,No
