Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Cost_Price,Discount,Profit
26,2023-10-07,CUST026,Female,28,Electronics,2,500.0,1000.0,68.0,16,772.0
634,2023-10-08,CUST634,Male,60,Electronics,4,500.0,2000.0,335.0,10,1465.0
1921,2023-10-10,3429,Female,65,Clothing,5,2873.24,16090.47,2220.73,20,4986.84
441,2023-10-10,CUST441,Male,57,Beauty,4,300.0,1200.0,29.0,13,1015.0
976,2023-10-10,CUST976,Female,48,Beauty,2,300.0,600.0,123.0,15,387.0
393,2023-10-11,CUST393,Female,22,Beauty,2,500.0,1000.0,139.0,16,701.0
1538,2023-10-11,6448,Female,20,Home,8,2515.72,22417.58,1845.78,10,7651.34
914,2023-10-11,CUST914,Female,59,Electronics,1,500.0,500.0,29.0,17,386.0
1310,2023-10-11,2664,Female,53,Beauty,3,3602.45,12847.65,2618.71,18,4991.53
1498,2023-10-12,9784,Female,20,Beauty,3,2831.82,9999.96,2279.75,12,3160.69
1330,2023-10-12,7961,Male,34,Clothing,8,3558.85,33582.4,2743.39,20,11635.26
852,2023-10-12,CUST852,Female,41,Clothing,1,300.0,300.0,25.0,10,245.0
619,2023-10-13,CUST619,Male,47,Electronics,4,25.0,100.0,20.0,11,69.0
97,2023-10-13,CUST097,Female,51,Beauty,2,500.0,1000.0,60.0,13,810.0
1151,2023-10-15,9540,Male,47,Home,2,3528.33,7964.46,2564.04,11,2836.37
1806,2023-10-15,4024,Female,65,Home,7,2272.65,18329.96,1814.92,14,5625.54
121,2023-10-15,CUST121,Female,28,Electronics,4,50.0,200.0,34.0,16,134.0
431,2023-10-15,CUST431,Male,63,Electronics,4,300.0,1200.0,257.0,13,787.0
1821,2023-10-15,8509,Female,29,Sports,8,1737.46,15664.39,1349.66,20,4867.13
1381,2023-10-16,6633,Male,47,Beauty,6,2666.14,18878.22,2119.87,13,6159.0
711,2023-10-16,CUST711,Male,26,Electronics,3,500.0,1500.0,131.0,17,1114.0
1767,2023-10-18,4038,Female,50,Electronics,8,2310.8,20869.52,1697.63,18,7288.47
109,2023-10-18,CUST109,Female,34,Electronics,4,500.0,2000.0,191.0,16,1489.0
555,2023-10-19,CUST555,Male,25,Beauty,1,300.0,300.0,193.0,14,65.0
826,2023-10-19,CUST826,Female,46,Clothing,1,300.0,300.0,58.0,17,191.0
340,2023-10-19,CUST340,Female,36,Clothing,4,300.0,1200.0,58.0,16,950.0
1380,2023-10-19,9469,Male,64,Home,3,2498.28,8529.93,1823.81,17,3058.51
1403,2023-10-21,6468,Male,37,Clothing,6,1681.87,11672.21,1278.87,15,3998.96
680,2023-10-22,CUST680,Female,53,Clothing,3,300.0,900.0,278.0,15,487.0
770,2023-10-22,CUST770,Male,32,Clothing,1,50.0,50.0,41.0,17,0.5
600,2023-10-22,CUST600,Female,59,Beauty,2,500.0,1000.0,179.0,19,631.0
937,2023-10-23,CUST937,Female,62,Beauty,1,500.0,500.0,54.0,16,366.0
342,2023-10-24,CUST342,Female,43,Clothing,4,500.0,2000.0,266.0,17,1394.0
1183,2023-10-25,2445,Male,28,Sports,7,3373.55,27661.7,2641.26,14,9172.88
503,2023-10-25,CUST503,Male,45,Beauty,4,500.0,2000.0,243.0,12,1517.0
869,2023-10-25,CUST869,Male,37,Beauty,3,500.0,1500.0,171.0,10,1179.0
1969,2023-10-25,4423,Female,41,Beauty,6,3607.9,25430.28,2658.64,12,9478.42
440,2023-10-26,CUST440,Male,64,Clothing,2,300.0,600.0,269.0,17,229.0
124,2023-10-27,CUST124,Male,33,Clothing,4,500.0,2000.0,82.0,17,1578.0
677,2023-10-27,CUST677,Female,19,Beauty,3,500.0,1500.0,25.0,15,1250.0
1137,2023-10-28,9402,Female,20,Home,2,3266.73,7450.75,2612.04,12,2226.67
30,2023-10-29,CUST030,Female,39,Beauty,3,300.0,900.0,290.0,17,457.0
710,2023-10-31,CUST710,Female,26,Electronics,3,500.0,1500.0,332.0,19,883.0
1029,2023-10-31,8613,Female,47,Electronics,7,3287.44,26068.64,2566.98,10,8099.76
334,2023-11-01,CUST334,Male,31,Electronics,3,300.0,900.0,174.0,20,546.0
628,2023-11-01,CUST628,Female,19,Beauty,4,50.0,200.0,27.0,11,151.0
983,2023-11-01,CUST983,Female,29,Clothing,1,300.0,300.0,34.0,10,236.0
1443,2023-11-02,3874,Male,64,Electronics,7,3433.5,28161.66,2612.34,11,9875.26
507,2023-11-02,CUST507,Female,37,Electronics,3,500.0,1500.0,32.0,18,1198.0
784,2023-11-04,CUST784,Female,34,Electronics,1,500.0,500.0,66.0,12,374.0
20,2023-11-05,CUST020,Male,22,Clothing,3,300.0,900.0,296.0,20,424.0
690,2023-11-05,CUST690,Female,52,Clothing,3,300.0,900.0,70.0,11,731.0
47,2023-11-06,CUST047,Female,40,Beauty,3,500.0,1500.0,261.0,12,1059.0
1492,2023-11-06,9747,Female,46,Beauty,5,1928.21,10626.68,1532.83,13,2962.51
405,2023-11-06,CUST405,Female,25,Clothing,4,300.0,1200.0,141.0,16,867.0
1173,2023-11-06,5612,Female,55,Beauty,8,3307.06,31678.64,2607.48,15,10818.8
761,2023-11-07,CUST761,Female,33,Clothing,1,500.0,500.0,179.0,11,266.0
950,2023-11-07,CUST950,Male,36,Clothing,3,300.0,900.0,232.0,18,506.0
1833,2023-11-07,8521,Male,32,Electronics,6,3334.31,23770.55,2705.81,13,7535.71
827,2023-11-09,CUST827,Male,61,Beauty,3,300.0,900.0,292.0,13,491.0
595,2023-11-09,CUST595,Female,18,Clothing,4,500.0,2000.0,136.0,10,1664.0
1311,2023-11-10,6358,Male,39,Clothing,4,3195.88,15102.53,2348.8,14,5707.33
554,2023-11-12,CUST554,Female,46,Beauty,3,50.0,150.0,26.0,16,100.0
1642,2023-11-12,5466,Male,44,Home,7,3260.19,25480.53,2377.42,12,8838.61
1250,2023-11-12,7591,Male,29,Sports,6,2049.2,13990.45,1506.75,12,4949.95
58,2023-11-13,CUST058,Male,18,Clothing,4,300.0,1200.0,125.0,15,895.0
1426,2023-11-14,9857,Female,62,Electronics,3,2844.9,10210.04,2184.14,13,3657.61
1098,2023-11-14,6396,Female,51,Clothing,5,1960.91,11056.04,1513.88,10,3486.62
582,2023-11-14,CUST582,Male,35,Clothing,3,300.0,900.0,145.0,19,584.0
1819,2023-11-14,3269,Female,58,Home,2,1364.68,3147.1,989.45,12,1168.2
369,2023-11-15,CUST369,Male,23,Electronics,3,500.0,1500.0,199.0,16,1061.0
1591,2023-11-15,2778,Female,63,Electronics,4,2213.79,10324.53,1655.41,12,3702.87
1051,2023-11-16,4130,Male,60,Beauty,4,3256.92,14508.85,2393.13,15,4936.31
1653,2023-11-16,1946,Male,54,Clothing,6,1778.88,11934.33,1453.7,17,3212.11
1302,2023-11-16,9856,Female,65,Beauty,7,2184.36,17618.11,1640.87,16,6131.98
533,2023-11-16,CUST533,Male,19,Electronics,3,500.0,1500.0,76.0,17,1169.0
997,2023-11-17,CUST997,Male,52,Beauty,3,30.0,90.0,24.0,10,57.0
968,2023-11-17,CUST968,Female,48,Clothing,3,300.0,900.0,42.0,18,696.0
169,2023-11-17,CUST169,Male,18,Beauty,3,500.0,1500.0,253.0,17,992.0
1719,2023-11-17,6641,Female,64,Electronics,3,2608.37,8650.91,2010.83,19,2618.42
137,2023-11-18,CUST137,Male,46,Beauty,2,500.0,1000.0,179.0,15,671.0
1402,2023-11-18,4787,Male,65,Sports,8,1328.71,12503.98,1011.01,18,4415.89
938,2023-11-19,CUST938,Male,49,Clothing,4,50.0,200.0,20.0,19,142.0
1827,2023-11-20,6904,Male,25,Sports,3,2540.79,8987.3,1840.43,13,3466.0
1745,2023-11-20,7209,Female,30,Home,5,3675.48,20838.08,3011.69,14,5779.64
1626,2023-11-20,1672,Female,48,Home,6,3126.12,21332.01,2298.81,20,7539.16
1882,2023-11-21,2400,Male,25,Sports,6,3040.01,20748.35,2366.83,17,6547.35
417,2023-11-21,CUST417,Male,43,Electronics,3,300.0,900.0,211.0,14,563.0
87,2023-11-22,CUST087,Female,28,Beauty,2,50.0,100.0,28.0,20,52.0
74,2023-11-22,CUST074,Female,18,Beauty,4,500.0,2000.0,227.0,19,1393.0
1152,2023-11-22,9627,Female,43,Sports,6,3212.23,21466.61,2594.1,17,5902.01
1097,2023-11-22,2512,Male,22,Clothing,7,2729.36,21953.45,2127.41,15,7061.6
641,2023-11-23,CUST641,Female,40,Electronics,1,300.0,300.0,164.0,12,100.0
424,2023-11-23,CUST424,Male,57,Beauty,4,300.0,1200.0,105.0,13,939.0
171,2023-11-24,CUST171,Female,52,Clothing,3,300.0,900.0,171.0,12,621.0
1729,2023-11-24,8166,Male,59,Clothing,6,3108.68,21937.35,2255.87,19,8402.13
1230,2023-11-25,2967,Male,20,Clothing,8,3607.9,34590.75,2677.19,14,13173.25
1970,2023-11-25,6036,Female,24,Clothing,8,1350.51,12165.42,1104.39,10,3330.32
1399,2023-11-25,8309,Female,55,Sports,2,3504.35,8208.32,2599.46,18,3009.4
1218,2023-11-25,2353,Male,49,Electronics,5,2354.4,13885.57,1835.79,16,4706.61
115,2023-11-26,CUST115,Male,51,Clothing,3,500.0,1500.0,276.0,15,999.0
1504,2023-11-27,9738,Female,43,Beauty,7,3201.33,25973.09,2527.18,12,8282.86
1611,2023-11-29,7895,Female,27,Sports,6,3348.48,23089.08,2522.7,11,7952.91
215,2023-11-29,CUST215,Male,58,Clothing,3,500.0,1500.0,220.0,19,995.0
1256,2023-11-29,7403,Male,41,Clothing,7,3605.72,28977.6,2830.89,17,9161.34
741,2023-11-30,CUST741,Male,48,Clothing,1,300.0,300.0,53.0,16,199.0
112,2023-12-02,CUST112,Male,37,Clothing,3,500.0,1500.0,246.0,18,984.0
608,2023-12-02,CUST608,Female,55,Electronics,3,500.0,1500.0,271.0,13,1034.0
1021,2023-12-03,2124,Female,60,Clothing,6,3264.55,22893.46,2626.64,10,7133.62
348,2023-12-03,CUST348,Female,35,Electronics,2,300.0,600.0,55.0,14,461.0
199,2023-12-04,CUST199,Male,45,Beauty,3,500.0,1500.0,179.0,12,1141.0
1509,2023-12-05,9437,Female,57,Clothing,2,3509.8,8380.56,2615.18,18,3150.2
65,2023-12-05,CUST065,Male,51,Electronics,4,500.0,2000.0,221.0,17,1439.0
868,2023-12-06,CUST868,Female,25,Electronics,1,300.0,300.0,114.0,20,126.0
395,2023-12-06,CUST395,Male,50,Electronics,2,500.0,1000.0,294.0,16,546.0
580,2023-12-06,CUST580,Female,31,Clothing,3,500.0,1500.0,38.0,12,1282.0
1075,2023-12-07,2512,Male,59,Electronics,8,1395.2,13136.36,1091.86,15,4401.47
550,2023-12-07,CUST550,Male,40,Clothing,3,300.0,900.0,28.0,19,701.0
531,2023-12-07,CUST531,Male,31,Electronics,1,500.0,500.0,170.0,19,235.0
540,2023-12-08,CUST540,Female,46,Electronics,3,300.0,900.0,141.0,17,606.0
392,2023-12-08,CUST392,Male,27,Clothing,2,300.0,600.0,164.0,19,322.00000000000006
625,2023-12-08,CUST625,Male,31,Clothing,1,300.0,300.0,243.0,16,9.0
1520,2023-12-08,9961,Male,47,Sports,4,3695.1,17217.33,2895.51,20,5635.3
453,2023-12-08,CUST453,Female,26,Clothing,2,500.0,1000.0,23.0,18,797.0000000000001
1762,2023-12-09,6099,Male,64,Electronics,6,3678.75,26430.94,2962.13,20,8658.16
355,2023-12-09,CUST355,Female,55,Electronics,1,500.0,500.0,111.0,20,289.0
700,2023-12-09,CUST700,Male,36,Electronics,4,500.0,2000.0,269.0,15,1431.0
828,2023-12-09,CUST828,Female,33,Electronics,4,300.0,1200.0,250.0,16,758.0
244,2023-12-09,CUST244,Male,28,Beauty,2,50.0,100.0,28.0,18,54.0
361,2023-12-10,CUST361,Female,34,Electronics,4,300.0,1200.0,205.0,10,875.0
1456,2023-12-10,1941,Male,45,Electronics,6,3399.71,23071.2,2625.83,14,7316.2
1899,2023-12-10,3934,Male,61,Home,3,1460.6,4882.78,1062.38,18,1695.63
1082,2023-12-11,5201,Female,42,Electronics,6,2561.5,17488.98,1973.82,19,5646.08
1947,2023-12-11,8784,Male,37,Home,7,1966.36,16119.53,1557.93,19,5214.02
9,2023-12-13,CUST009,Male,63,Electronics,2,300.0,600.0,234.0,11,300.0
1925,2023-12-13,9457,Female,18,Sports,7,3488.0,28169.77,2603.53,15,9945.06
496,2023-12-14,CUST496,Male,23,Clothing,2,300.0,600.0,196.0,18,296.00000000000006
139,2023-12-15,CUST139,Male,36,Beauty,4,500.0,2000.0,206.0,13,1534.0
83,2023-12-16,CUST083,Male,54,Electronics,2,50.0,100.0,34.0,16,50.0
153,2023-12-16,CUST153,Male,63,Electronics,2,500.0,1000.0,350.0,16,490.0
1912,2023-12-16,1930,Female,47,Beauty,5,2537.52,14135.01,1927.16,18,4499.21
99,2023-12-17,CUST099,Female,50,Electronics,4,300.0,1200.0,154.0,14,878.0
1470,2023-12-17,9803,Male,64,Clothing,4,2235.59,10110.0,1635.79,16,3566.84
1862,2023-12-17,2411,Female,31,Beauty,4,2630.17,11588.38,2077.4,17,3278.8
409,2023-12-18,CUST409,Female,21,Electronics,3,300.0,900.0,115.0,20,605.0
1116,2023-12-18,6831,Male,35,Clothing,8,1438.8,13514.49,1074.93,16,4915.06
1573,2023-12-18,1769,Male,56,Sports,3,3764.86,12458.88,2909.28,10,3731.03
994,2023-12-18,CUST994,Female,51,Beauty,2,500.0,1000.0,105.0,18,715.0000000000001
96,2023-12-19,CUST096,Female,44,Clothing,2,300.0,600.0,250.0,16,254.0
435,2023-12-20,CUST435,Female,30,Beauty,3,300.0,900.0,119.0,10,691.0
865,2023-12-21,CUST865,Female,42,Clothing,1,300.0,300.0,23.0,14,235.0
1280,2023-12-21,4562,Male,42,Sports,6,1549.98,11117.23,1157.36,14,4173.07
662,2023-12-22,CUST662,Male,48,Beauty,2,500.0,1000.0,165.0,11,725.0
781,2023-12-23,CUST781,Male,35,Beauty,1,500.0,500.0,92.0,17,323.0
678,2023-12-23,CUST678,Female,60,Electronics,3,300.0,900.0,216.0,18,522.0
757,2023-12-25,CUST757,Female,43,Electronics,4,300.0,1200.0,214.0,12,842.0
879,2023-12-26,CUST879,Male,23,Clothing,1,30.0,30.0,25.0,10,2.0
842,2023-12-26,CUST842,Female,47,Clothing,2,300.0,600.0,130.0,16,374.0
1714,2023-12-26,4015,Male,50,Home,2,3457.48,8237.26,2600.58,12,3036.11
386,2023-12-27,CUST386,Female,54,Electronics,2,300.0,600.0,163.0,12,365.0
1068,2023-12-27,9829,Female,44,Electronics,4,3569.75,16643.1,2909.38,19,5005.58
1711,2023-12-28,6215,Female,28,Home,3,1842.1,6592.24,1396.89,15,2401.56
1386,2023-12-28,9238,Male,61,Beauty,2,3001.86,6971.66,2208.46,11,2554.74
664,2023-12-28,CUST664,Female,44,Clothing,4,500.0,2000.0,258.0,16,1422.0
1017,2023-12-28,6720,Male,55,Sports,3,1842.1,6607.03,1445.8,15,2269.63
908,2023-12-29,CUST908,Male,46,Beauty,4,300.0,1200.0,57.0,20,903.0
805,2023-12-29,CUST805,Female,30,Beauty,3,500.0,1500.0,33.0,19,1182.0
233,2023-12-29,CUST233,Female,51,Beauty,2,300.0,600.0,282.0,19,204.00000000000009
